"iteration","a","b","cp","N","model","Sobel_z"
239,-0.3,-0.3,-0.2,100,2,-0.0940815816847416
240,-0.3,-0.3,-0.2,100,1,1.14956718716411
240,-0.3,-0.3,-0.2,100,2,0.130810796228189
241,-0.3,-0.3,-0.2,100,1,1.92292055962851
241,-0.3,-0.3,-0.2,100,2,1.20476111068545
242,-0.3,-0.3,-0.2,100,1,0.618403929125739
242,-0.3,-0.3,-0.2,100,2,-0.352767622196421
243,-0.3,-0.3,-0.2,100,1,1.09865682370442
243,-0.3,-0.3,-0.2,100,2,0.532838186072871
244,-0.3,-0.3,-0.2,100,1,2.90444387572875
244,-0.3,-0.3,-0.2,100,2,-0.424600988160067
245,-0.3,-0.3,-0.2,100,1,1.92481488398033
245,-0.3,-0.3,-0.2,100,2,2.11685671887839
246,-0.3,-0.3,-0.2,100,1,1.5318138049691
246,-0.3,-0.3,-0.2,100,2,0.470342229175565
247,-0.3,-0.3,-0.2,100,1,2.97837361464831
247,-0.3,-0.3,-0.2,100,2,1.20666391444253
248,-0.3,-0.3,-0.2,100,1,1.3962682084118
248,-0.3,-0.3,-0.2,100,2,0.833951973036274
249,-0.3,-0.3,-0.2,100,1,1.09549738239691
249,-0.3,-0.3,-0.2,100,2,0.858201119014497
250,-0.3,-0.3,-0.2,100,1,2.92831137347384
250,-0.3,-0.3,-0.2,100,2,-0.741043611839588
251,-0.3,-0.3,-0.2,100,1,2.07500620205314
251,-0.3,-0.3,-0.2,100,2,1.30368798944745
252,-0.3,-0.3,-0.2,100,1,1.07126399533444
252,-0.3,-0.3,-0.2,100,2,0.975436185263382
253,-0.3,-0.3,-0.2,100,1,2.02282417202545
253,-0.3,-0.3,-0.2,100,2,0.128742741747393
254,-0.3,-0.3,-0.2,100,1,2.75524145983645
254,-0.3,-0.3,-0.2,100,2,-0.525066238119966
255,-0.3,-0.3,-0.2,100,1,1.70453706840989
255,-0.3,-0.3,-0.2,100,2,1.89477129631075
256,-0.3,-0.3,-0.2,100,1,1.33820011053164
256,-0.3,-0.3,-0.2,100,2,0.529996362103492
257,-0.3,-0.3,-0.2,100,1,1.1089016467087
257,-0.3,-0.3,-0.2,100,2,0.797808599666235
258,-0.3,-0.3,-0.2,100,1,1.58010241365017
258,-0.3,-0.3,-0.2,100,2,0.403308627730624
259,-0.3,-0.3,-0.2,100,1,2.43150249162426
259,-0.3,-0.3,-0.2,100,2,0.970497597818859
260,-0.3,-0.3,-0.2,100,1,2.69641173005034
260,-0.3,-0.3,-0.2,100,2,0.30849811997151
261,-0.3,-0.3,-0.2,100,1,1.68598136436566
261,-0.3,-0.3,-0.2,100,2,1.10541055953454
262,-0.3,-0.3,-0.2,100,1,2.37589984823404
262,-0.3,-0.3,-0.2,100,2,1.76082303678113
263,-0.3,-0.3,-0.2,100,1,2.24090351277921
263,-0.3,-0.3,-0.2,100,2,-0.808602333665508
264,-0.3,-0.3,-0.2,100,1,2.2663189145
264,-0.3,-0.3,-0.2,100,2,1.01790653197132
265,-0.3,-0.3,-0.2,100,1,2.13010563704126
265,-0.3,-0.3,-0.2,100,2,1.8519766019398
266,-0.3,-0.3,-0.2,100,1,2.59285179134376
266,-0.3,-0.3,-0.2,100,2,0.41031454978919
267,-0.3,-0.3,-0.2,100,1,1.55335483454773
267,-0.3,-0.3,-0.2,100,2,0.783423598571506
268,-0.3,-0.3,-0.2,100,1,2.44346692075767
268,-0.3,-0.3,-0.2,100,2,1.35887043595913
269,-0.3,-0.3,-0.2,100,1,3.26819357640307
269,-0.3,-0.3,-0.2,100,2,-0.195898440608359
270,-0.3,-0.3,-0.2,100,1,2.18177269739545
270,-0.3,-0.3,-0.2,100,2,0.672061110198149
271,-0.3,-0.3,-0.2,100,1,2.22432676246338
271,-0.3,-0.3,-0.2,100,2,-0.347849781007431
272,-0.3,-0.3,-0.2,100,1,1.17960767243649
272,-0.3,-0.3,-0.2,100,2,2.5889890580564
273,-0.3,-0.3,-0.2,100,1,2.11802810906816
273,-0.3,-0.3,-0.2,100,2,0.346138053291707
274,-0.3,-0.3,-0.2,100,1,2.61152231885546
274,-0.3,-0.3,-0.2,100,2,1.4812124407085
275,-0.3,-0.3,-0.2,100,1,2.52797389121072
275,-0.3,-0.3,-0.2,100,2,0.81064014585466
276,-0.3,-0.3,-0.2,100,1,2.07760283917648
276,-0.3,-0.3,-0.2,100,2,0.480234695702202
277,-0.3,-0.3,-0.2,100,1,2.19584216829806
277,-0.3,-0.3,-0.2,100,2,0.334125529191514
278,-0.3,-0.3,-0.2,100,1,2.15348084098829
278,-0.3,-0.3,-0.2,100,2,0.390329693488476
279,-0.3,-0.3,-0.2,100,1,1.86328373210903
279,-0.3,-0.3,-0.2,100,2,1.52063612691018
280,-0.3,-0.3,-0.2,100,1,1.74279095477789
280,-0.3,-0.3,-0.2,100,2,2.02240389704386
281,-0.3,-0.3,-0.2,100,1,1.84360384136817
281,-0.3,-0.3,-0.2,100,2,1.08211289984561
282,-0.3,-0.3,-0.2,100,1,1.61263662652423
282,-0.3,-0.3,-0.2,100,2,1.549866087356
283,-0.3,-0.3,-0.2,100,1,3.19677376414383
283,-0.3,-0.3,-0.2,100,2,-1.26697265510406
284,-0.3,-0.3,-0.2,100,1,2.00340100674994
284,-0.3,-0.3,-0.2,100,2,1.23843102786927
285,-0.3,-0.3,-0.2,100,1,1.24127684328515
285,-0.3,-0.3,-0.2,100,2,0.785741578414877
286,-0.3,-0.3,-0.2,100,1,1.68570106160889
286,-0.3,-0.3,-0.2,100,2,1.3240011083809
287,-0.3,-0.3,-0.2,100,1,2.08314913395037
287,-0.3,-0.3,-0.2,100,2,-0.389166219464655
288,-0.3,-0.3,-0.2,100,1,2.1195965392452
288,-0.3,-0.3,-0.2,100,2,0.394790699610446
289,-0.3,-0.3,-0.2,100,1,2.54621667934696
289,-0.3,-0.3,-0.2,100,2,0.136472048455279
290,-0.3,-0.3,-0.2,100,1,1.57357836249493
290,-0.3,-0.3,-0.2,100,2,1.22017103476047
291,-0.3,-0.3,-0.2,100,1,1.44174711133163
291,-0.3,-0.3,-0.2,100,2,-0.309029883883864
292,-0.3,-0.3,-0.2,100,1,2.88239908525247
292,-0.3,-0.3,-0.2,100,2,-0.0384491009966968
293,-0.3,-0.3,-0.2,100,1,2.28417713137974
293,-0.3,-0.3,-0.2,100,2,1.24802033333611
294,-0.3,-0.3,-0.2,100,1,1.99819359570726
294,-0.3,-0.3,-0.2,100,2,0.993534763392322
295,-0.3,-0.3,-0.2,100,1,2.4270058601041
295,-0.3,-0.3,-0.2,100,2,1.09588644620397
296,-0.3,-0.3,-0.2,100,1,2.15870992945555
296,-0.3,-0.3,-0.2,100,2,1.93751283822199
297,-0.3,-0.3,-0.2,100,1,0.642561344276254
297,-0.3,-0.3,-0.2,100,2,1.65489833107553
298,-0.3,-0.3,-0.2,100,1,2.83747022194329
298,-0.3,-0.3,-0.2,100,2,0.798714368856261
299,-0.3,-0.3,-0.2,100,1,1.29776226519116
299,-0.3,-0.3,-0.2,100,2,-0.0381538094714231
300,-0.3,-0.3,-0.2,100,1,2.55400452428329
300,-0.3,-0.3,-0.2,100,2,1.81300128133728
301,-0.3,-0.3,-0.2,100,1,1.99074554456137
301,-0.3,-0.3,-0.2,100,2,0.47355782077846
302,-0.3,-0.3,-0.2,100,1,2.13731755664139
302,-0.3,-0.3,-0.2,100,2,1.37122566627772
303,-0.3,-0.3,-0.2,100,1,1.43022987600696
303,-0.3,-0.3,-0.2,100,2,1.15007340091669
304,-0.3,-0.3,-0.2,100,1,0.690220112978311
304,-0.3,-0.3,-0.2,100,2,0.69175735246859
305,-0.3,-0.3,-0.2,100,1,1.99376254094604
305,-0.3,-0.3,-0.2,100,2,1.76671429526927
306,-0.3,-0.3,-0.2,100,1,2.46803427595572
306,-0.3,-0.3,-0.2,100,2,1.32113206250609
307,-0.3,-0.3,-0.2,100,1,1.01791890661161
307,-0.3,-0.3,-0.2,100,2,0.624188385553138
308,-0.3,-0.3,-0.2,100,1,1.69609035830675
308,-0.3,-0.3,-0.2,100,2,1.14992992775586
309,-0.3,-0.3,-0.2,100,1,2.15517241848506
309,-0.3,-0.3,-0.2,100,2,-0.481764811927427
310,-0.3,-0.3,-0.2,100,1,2.10015736351368
310,-0.3,-0.3,-0.2,100,2,0.842388373707713
311,-0.3,-0.3,-0.2,100,1,1.88017247847152
311,-0.3,-0.3,-0.2,100,2,0.799312505702863
312,-0.3,-0.3,-0.2,100,1,0.930167182942284
312,-0.3,-0.3,-0.2,100,2,0.0906708540121191
313,-0.3,-0.3,-0.2,100,1,1.61631523487505
313,-0.3,-0.3,-0.2,100,2,2.25707527800945
314,-0.3,-0.3,-0.2,100,1,2.34658754877265
314,-0.3,-0.3,-0.2,100,2,1.64384305495515
315,-0.3,-0.3,-0.2,100,1,0.889195415432232
315,-0.3,-0.3,-0.2,100,2,0.668579191017061
316,-0.3,-0.3,-0.2,100,1,2.62546614371427
316,-0.3,-0.3,-0.2,100,2,1.09474963387801
317,-0.3,-0.3,-0.2,100,1,0.483562638945963
317,-0.3,-0.3,-0.2,100,2,1.32779516837415
318,-0.3,-0.3,-0.2,100,1,2.11971401912492
318,-0.3,-0.3,-0.2,100,2,0.357982103198588
319,-0.3,-0.3,-0.2,100,1,2.05391493566597
319,-0.3,-0.3,-0.2,100,2,1.00425594863997
320,-0.3,-0.3,-0.2,100,1,2.55221166122518
320,-0.3,-0.3,-0.2,100,2,1.60557677177989
321,-0.3,-0.3,-0.2,100,1,1.26978374747903
321,-0.3,-0.3,-0.2,100,2,1.57586599274428
322,-0.3,-0.3,-0.2,100,1,1.04743748351018
322,-0.3,-0.3,-0.2,100,2,1.11296554930073
323,-0.3,-0.3,-0.2,100,1,1.50264171285822
323,-0.3,-0.3,-0.2,100,2,1.9386103509587
324,-0.3,-0.3,-0.2,100,1,1.47989631759446
324,-0.3,-0.3,-0.2,100,2,2.80431424149495
325,-0.3,-0.3,-0.2,100,1,1.92186705124287
325,-0.3,-0.3,-0.2,100,2,2.39436753584681
326,-0.3,-0.3,-0.2,100,1,2.2821959872618
326,-0.3,-0.3,-0.2,100,2,-0.259170194924943
327,-0.3,-0.3,-0.2,100,1,1.65740727129916
327,-0.3,-0.3,-0.2,100,2,1.72991948914655
328,-0.3,-0.3,-0.2,100,1,1.20872911589631
328,-0.3,-0.3,-0.2,100,2,1.01080790917843
329,-0.3,-0.3,-0.2,100,1,1.09893778607835
329,-0.3,-0.3,-0.2,100,2,1.04900408416342
330,-0.3,-0.3,-0.2,100,1,1.12475229548668
330,-0.3,-0.3,-0.2,100,2,-0.539201062484527
331,-0.3,-0.3,-0.2,100,1,2.70174520689982
331,-0.3,-0.3,-0.2,100,2,0.927948103894496
332,-0.3,-0.3,-0.2,100,1,2.25213767163052
332,-0.3,-0.3,-0.2,100,2,0.336447265226665
333,-0.3,-0.3,-0.2,100,1,2.78450271763708
333,-0.3,-0.3,-0.2,100,2,-0.268987191831072
334,-0.3,-0.3,-0.2,100,1,0.670834431511889
334,-0.3,-0.3,-0.2,100,2,0.172671788117049
335,-0.3,-0.3,-0.2,100,1,2.05207086704652
335,-0.3,-0.3,-0.2,100,2,0.411711863527437
336,-0.3,-0.3,-0.2,100,1,1.92238286421752
336,-0.3,-0.3,-0.2,100,2,1.29380152914941
337,-0.3,-0.3,-0.2,100,1,2.3034555035584
337,-0.3,-0.3,-0.2,100,2,-0.395685974755873
338,-0.3,-0.3,-0.2,100,1,1.41941705797855
338,-0.3,-0.3,-0.2,100,2,1.19579393531469
339,-0.3,-0.3,-0.2,100,1,1.94485502121265
339,-0.3,-0.3,-0.2,100,2,0.864440600757889
340,-0.3,-0.3,-0.2,100,1,0.727550972157551
340,-0.3,-0.3,-0.2,100,2,0.630752336079643
341,-0.3,-0.3,-0.2,100,1,1.46310120602933
341,-0.3,-0.3,-0.2,100,2,2.24120790697856
342,-0.3,-0.3,-0.2,100,1,1.81507686838371
342,-0.3,-0.3,-0.2,100,2,0.537965064591875
343,-0.3,-0.3,-0.2,100,1,2.78466761784665
343,-0.3,-0.3,-0.2,100,2,1.68115217271251
344,-0.3,-0.3,-0.2,100,1,0.527455783198919
344,-0.3,-0.3,-0.2,100,2,0.508542413067594
345,-0.3,-0.3,-0.2,100,1,2.91596041298879
345,-0.3,-0.3,-0.2,100,2,1.0698722549894
346,-0.3,-0.3,-0.2,100,1,2.29466921902982
346,-0.3,-0.3,-0.2,100,2,1.52305960042108
347,-0.3,-0.3,-0.2,100,1,-0.103176949052174
347,-0.3,-0.3,-0.2,100,2,-0.103080029320321
348,-0.3,-0.3,-0.2,100,1,1.92686395028488
348,-0.3,-0.3,-0.2,100,2,1.40565135256514
349,-0.3,-0.3,-0.2,100,1,1.54024316130997
349,-0.3,-0.3,-0.2,100,2,2.0855771815625
350,-0.3,-0.3,-0.2,100,1,1.79472510307327
350,-0.3,-0.3,-0.2,100,2,1.04639548352412
351,-0.3,-0.3,-0.2,100,1,1.54614786064242
351,-0.3,-0.3,-0.2,100,2,1.6585330044763
352,-0.3,-0.3,-0.2,100,1,2.5961220920295
352,-0.3,-0.3,-0.2,100,2,1.35206758393524
353,-0.3,-0.3,-0.2,100,1,1.67084263805459
353,-0.3,-0.3,-0.2,100,2,1.51560722070044
354,-0.3,-0.3,-0.2,100,1,2.29154755476388
354,-0.3,-0.3,-0.2,100,2,2.55024225513811
355,-0.3,-0.3,-0.2,100,1,2.94314641774272
355,-0.3,-0.3,-0.2,100,2,1.85313014564474
356,-0.3,-0.3,-0.2,100,1,2.00856426867335
356,-0.3,-0.3,-0.2,100,2,1.01320267142467
357,-0.3,-0.3,-0.2,100,1,1.42455201654978
357,-0.3,-0.3,-0.2,100,2,0.393010380135336
358,-0.3,-0.3,-0.2,100,1,1.68639217560131
358,-0.3,-0.3,-0.2,100,2,0.735495169505635
359,-0.3,-0.3,-0.2,100,1,1.51285632008975
359,-0.3,-0.3,-0.2,100,2,2.01515424855171
360,-0.3,-0.3,-0.2,100,1,2.88994525739062
360,-0.3,-0.3,-0.2,100,2,0.272305764106912
361,-0.3,-0.3,-0.2,100,1,2.41251676832713
361,-0.3,-0.3,-0.2,100,2,0.324767149148769
362,-0.3,-0.3,-0.2,100,1,2.20982456633002
362,-0.3,-0.3,-0.2,100,2,1.82137386507989
363,-0.3,-0.3,-0.2,100,1,2.08215163299282
363,-0.3,-0.3,-0.2,100,2,0.397084859319979
364,-0.3,-0.3,-0.2,100,1,2.48074449383634
364,-0.3,-0.3,-0.2,100,2,1.52162418984574
365,-0.3,-0.3,-0.2,100,1,2.83024553617254
365,-0.3,-0.3,-0.2,100,2,0.947008649999662
366,-0.3,-0.3,-0.2,100,1,1.53018276897431
366,-0.3,-0.3,-0.2,100,2,-0.0526083990500723
367,-0.3,-0.3,-0.2,100,1,1.48365915571362
367,-0.3,-0.3,-0.2,100,2,-0.757132395911108
368,-0.3,-0.3,-0.2,100,1,1.74374047509437
368,-0.3,-0.3,-0.2,100,2,-0.447712942152847
369,-0.3,-0.3,-0.2,100,1,2.00942971772549
369,-0.3,-0.3,-0.2,100,2,1.62964521753599
370,-0.3,-0.3,-0.2,100,1,2.08582066699539
370,-0.3,-0.3,-0.2,100,2,0.663035878779927
371,-0.3,-0.3,-0.2,100,1,2.73620322729982
371,-0.3,-0.3,-0.2,100,2,0.921910400159676
372,-0.3,-0.3,-0.2,100,1,2.01406785186964
372,-0.3,-0.3,-0.2,100,2,2.11010456208841
373,-0.3,-0.3,-0.2,100,1,3.47436712859525
373,-0.3,-0.3,-0.2,100,2,0.244896777003708
374,-0.3,-0.3,-0.2,100,1,1.84072423701956
374,-0.3,-0.3,-0.2,100,2,1.02813028692156
375,-0.3,-0.3,-0.2,100,1,2.25673382252512
375,-0.3,-0.3,-0.2,100,2,1.62930527573662
376,-0.3,-0.3,-0.2,100,1,1.6678876758341
376,-0.3,-0.3,-0.2,100,2,-0.223866245824731
377,-0.3,-0.3,-0.2,100,1,2.36280771566906
377,-0.3,-0.3,-0.2,100,2,1.54789249312762
378,-0.3,-0.3,-0.2,100,1,1.70043475805296
378,-0.3,-0.3,-0.2,100,2,0.398813167222632
379,-0.3,-0.3,-0.2,100,1,3.19047791842447
379,-0.3,-0.3,-0.2,100,2,0.587522558560363
380,-0.3,-0.3,-0.2,100,1,1.85016435546844
380,-0.3,-0.3,-0.2,100,2,0.720154401827332
381,-0.3,-0.3,-0.2,100,1,2.08836844468848
381,-0.3,-0.3,-0.2,100,2,1.4794195111298
382,-0.3,-0.3,-0.2,100,1,2.88672855039041
382,-0.3,-0.3,-0.2,100,2,1.62503793061038
383,-0.3,-0.3,-0.2,100,1,1.35559852838356
383,-0.3,-0.3,-0.2,100,2,1.29593549509583
384,-0.3,-0.3,-0.2,100,1,0.896186307218237
384,-0.3,-0.3,-0.2,100,2,0.778390053022051
385,-0.3,-0.3,-0.2,100,1,1.77741808423166
385,-0.3,-0.3,-0.2,100,2,1.38018594288009
386,-0.3,-0.3,-0.2,100,1,2.71110045830106
386,-0.3,-0.3,-0.2,100,2,0.975090142778018
387,-0.3,-0.3,-0.2,100,1,1.24856918099399
387,-0.3,-0.3,-0.2,100,2,0.974209432339348
388,-0.3,-0.3,-0.2,100,1,0.981499423730903
388,-0.3,-0.3,-0.2,100,2,0.738203292221702
389,-0.3,-0.3,-0.2,100,1,2.11894442684672
389,-0.3,-0.3,-0.2,100,2,0.627025787699469
390,-0.3,-0.3,-0.2,100,1,1.35993433621517
390,-0.3,-0.3,-0.2,100,2,0.365497973069497
391,-0.3,-0.3,-0.2,100,1,1.30689635561093
391,-0.3,-0.3,-0.2,100,2,1.10848250503179
392,-0.3,-0.3,-0.2,100,1,1.61498636589732
392,-0.3,-0.3,-0.2,100,2,1.19748185270216
393,-0.3,-0.3,-0.2,100,1,2.29462139089171
393,-0.3,-0.3,-0.2,100,2,1.55285029666441
394,-0.3,-0.3,-0.2,100,1,2.2251423501084
394,-0.3,-0.3,-0.2,100,2,0.97206036694534
395,-0.3,-0.3,-0.2,100,1,2.68930174609527
395,-0.3,-0.3,-0.2,100,2,0.298381389838996
396,-0.3,-0.3,-0.2,100,1,1.56192495293472
396,-0.3,-0.3,-0.2,100,2,-0.0982374426233005
397,-0.3,-0.3,-0.2,100,1,2.62041330915069
397,-0.3,-0.3,-0.2,100,2,-0.125782299964049
398,-0.3,-0.3,-0.2,100,1,1.80468211520987
398,-0.3,-0.3,-0.2,100,2,1.91075242867315
399,-0.3,-0.3,-0.2,100,1,1.18568937049033
399,-0.3,-0.3,-0.2,100,2,1.61743199731646
400,-0.3,-0.3,-0.2,100,1,2.02402745367224
400,-0.3,-0.3,-0.2,100,2,1.26719056585293
401,-0.3,-0.3,-0.2,100,1,2.06699920939533
401,-0.3,-0.3,-0.2,100,2,1.16153960322457
402,-0.3,-0.3,-0.2,100,1,1.29631822938944
402,-0.3,-0.3,-0.2,100,2,0.645686096822639
403,-0.3,-0.3,-0.2,100,1,2.41773892500604
403,-0.3,-0.3,-0.2,100,2,2.20835084028673
404,-0.3,-0.3,-0.2,100,1,2.23874210260974
404,-0.3,-0.3,-0.2,100,2,1.57616995720429
405,-0.3,-0.3,-0.2,100,1,2.19762055828969
405,-0.3,-0.3,-0.2,100,2,0.0324703944227189
406,-0.3,-0.3,-0.2,100,1,1.32486970111813
406,-0.3,-0.3,-0.2,100,2,2.33141810352842
407,-0.3,-0.3,-0.2,100,1,1.89111777960165
407,-0.3,-0.3,-0.2,100,2,0.494923350960342
408,-0.3,-0.3,-0.2,100,1,2.61449551192863
408,-0.3,-0.3,-0.2,100,2,-0.136085172504227
409,-0.3,-0.3,-0.2,100,1,2.45626703555341
409,-0.3,-0.3,-0.2,100,2,-1.72575762843247
410,-0.3,-0.3,-0.2,100,1,1.56382194970581
410,-0.3,-0.3,-0.2,100,2,0.907799197874223
411,-0.3,-0.3,-0.2,100,1,2.25483548658148
411,-0.3,-0.3,-0.2,100,2,0.236638533884862
412,-0.3,-0.3,-0.2,100,1,1.4626560564055
412,-0.3,-0.3,-0.2,100,2,-0.88920719489319
413,-0.3,-0.3,-0.2,100,1,1.74490238973937
413,-0.3,-0.3,-0.2,100,2,1.44185409023681
414,-0.3,-0.3,-0.2,100,1,2.29945331003416
414,-0.3,-0.3,-0.2,100,2,1.62208383489579
415,-0.3,-0.3,-0.2,100,1,2.04537761438342
415,-0.3,-0.3,-0.2,100,2,1.95545965291954
416,-0.3,-0.3,-0.2,100,1,1.35236851316455
416,-0.3,-0.3,-0.2,100,2,0.705990479383502
417,-0.3,-0.3,-0.2,100,1,2.27532237279462
417,-0.3,-0.3,-0.2,100,2,1.28557125512928
418,-0.3,-0.3,-0.2,100,1,2.57080534331607
418,-0.3,-0.3,-0.2,100,2,1.26144134555184
419,-0.3,-0.3,-0.2,100,1,1.71002623097907
419,-0.3,-0.3,-0.2,100,2,1.62004788023778
420,-0.3,-0.3,-0.2,100,1,1.430493288582
420,-0.3,-0.3,-0.2,100,2,1.81376972337669
421,-0.3,-0.3,-0.2,100,1,0.882491846978908
421,-0.3,-0.3,-0.2,100,2,1.25779312746831
422,-0.3,-0.3,-0.2,100,1,2.09993398016945
422,-0.3,-0.3,-0.2,100,2,0.848695337776094
423,-0.3,-0.3,-0.2,100,1,1.62842068882169
423,-0.3,-0.3,-0.2,100,2,1.1213048300182
424,-0.3,-0.3,-0.2,100,1,0.630678662170013
424,-0.3,-0.3,-0.2,100,2,0.627430646003086
425,-0.3,-0.3,-0.2,100,1,-0.337330331767212
425,-0.3,-0.3,-0.2,100,2,-0.354476715055202
426,-0.3,-0.3,-0.2,100,1,1.53413034155429
426,-0.3,-0.3,-0.2,100,2,1.09702181197817
427,-0.3,-0.3,-0.2,100,1,1.61370455470184
427,-0.3,-0.3,-0.2,100,2,0.877134384027443
428,-0.3,-0.3,-0.2,100,1,2.48737942978655
428,-0.3,-0.3,-0.2,100,2,-0.639114193007512
429,-0.3,-0.3,-0.2,100,1,1.71585464596164
429,-0.3,-0.3,-0.2,100,2,0.942345063535511
430,-0.3,-0.3,-0.2,100,1,0.858498880764214
430,-0.3,-0.3,-0.2,100,2,0.170506748055051
431,-0.3,-0.3,-0.2,100,1,2.78683374168132
431,-0.3,-0.3,-0.2,100,2,1.67445438488987
432,-0.3,-0.3,-0.2,100,1,1.58683502944853
432,-0.3,-0.3,-0.2,100,2,1.21802112749938
433,-0.3,-0.3,-0.2,100,1,1.59398100933588
433,-0.3,-0.3,-0.2,100,2,1.14205737138111
434,-0.3,-0.3,-0.2,100,1,2.3091266700821
434,-0.3,-0.3,-0.2,100,2,-0.127406472778295
435,-0.3,-0.3,-0.2,100,1,1.74850862637156
435,-0.3,-0.3,-0.2,100,2,-0.0285864970875795
436,-0.3,-0.3,-0.2,100,1,2.2296497621451
436,-0.3,-0.3,-0.2,100,2,2.34577793946795
437,-0.3,-0.3,-0.2,100,1,1.61423053529397
437,-0.3,-0.3,-0.2,100,2,-0.241534749849382
438,-0.3,-0.3,-0.2,100,1,1.41762851315415
438,-0.3,-0.3,-0.2,100,2,-0.376638037595111
439,-0.3,-0.3,-0.2,100,1,1.76623990461489
439,-0.3,-0.3,-0.2,100,2,0.441135496303571
440,-0.3,-0.3,-0.2,100,1,1.40439436679233
440,-0.3,-0.3,-0.2,100,2,0.567772265430219
441,-0.3,-0.3,-0.2,100,1,1.51739040448847
441,-0.3,-0.3,-0.2,100,2,-0.156211746681755
442,-0.3,-0.3,-0.2,100,1,1.69722590147199
442,-0.3,-0.3,-0.2,100,2,1.47863788139232
443,-0.3,-0.3,-0.2,100,1,2.39964129678303
443,-0.3,-0.3,-0.2,100,2,0.369859667040455
444,-0.3,-0.3,-0.2,100,1,2.37637081638837
444,-0.3,-0.3,-0.2,100,2,0.653104067006309
445,-0.3,-0.3,-0.2,100,1,1.30804397683152
445,-0.3,-0.3,-0.2,100,2,1.16847860716747
446,-0.3,-0.3,-0.2,100,1,-0.265526740979578
446,-0.3,-0.3,-0.2,100,2,2.19857271199303
447,-0.3,-0.3,-0.2,100,1,3.11766533094065
447,-0.3,-0.3,-0.2,100,2,0.731014926210179
448,-0.3,-0.3,-0.2,100,1,2.37136391218031
448,-0.3,-0.3,-0.2,100,2,1.17713419827753
449,-0.3,-0.3,-0.2,100,1,2.26932618321102
449,-0.3,-0.3,-0.2,100,2,0.685282333940643
450,-0.3,-0.3,-0.2,100,1,1.61119486658341
450,-0.3,-0.3,-0.2,100,2,0.875326322897056
451,-0.3,-0.3,-0.2,100,1,1.47021745203498
451,-0.3,-0.3,-0.2,100,2,1.99379984252013
452,-0.3,-0.3,-0.2,100,1,1.69097306234609
452,-0.3,-0.3,-0.2,100,2,0.864056605814666
453,-0.3,-0.3,-0.2,100,1,2.50151426784673
453,-0.3,-0.3,-0.2,100,2,2.44690075135803
454,-0.3,-0.3,-0.2,100,1,2.93497078522546
454,-0.3,-0.3,-0.2,100,2,-0.489817712068331
455,-0.3,-0.3,-0.2,100,1,1.51146340836733
455,-0.3,-0.3,-0.2,100,2,0.402370025986352
456,-0.3,-0.3,-0.2,100,1,2.29910633279497
456,-0.3,-0.3,-0.2,100,2,0.0361218388017217
457,-0.3,-0.3,-0.2,100,1,2.66839981261842
457,-0.3,-0.3,-0.2,100,2,-0.117225331659325
458,-0.3,-0.3,-0.2,100,1,2.03734860234694
458,-0.3,-0.3,-0.2,100,2,1.2859167015869
459,-0.3,-0.3,-0.2,100,1,1.41505363744487
459,-0.3,-0.3,-0.2,100,2,0.972350740886772
460,-0.3,-0.3,-0.2,100,1,0.884115878373277
460,-0.3,-0.3,-0.2,100,2,1.32144711151163
461,-0.3,-0.3,-0.2,100,1,1.8696647132215
461,-0.3,-0.3,-0.2,100,2,0.878476936125501
462,-0.3,-0.3,-0.2,100,1,1.15766501085552
462,-0.3,-0.3,-0.2,100,2,0.412140065902755
463,-0.3,-0.3,-0.2,100,1,1.06816694978307
463,-0.3,-0.3,-0.2,100,2,0.162503265564116
464,-0.3,-0.3,-0.2,100,1,1.15119812803734
464,-0.3,-0.3,-0.2,100,2,0.941073797061689
465,-0.3,-0.3,-0.2,100,1,1.52251849177237
465,-0.3,-0.3,-0.2,100,2,1.30453208064006
466,-0.3,-0.3,-0.2,100,1,2.22161538031012
466,-0.3,-0.3,-0.2,100,2,0.404871500101938
467,-0.3,-0.3,-0.2,100,1,2.88776240011874
467,-0.3,-0.3,-0.2,100,2,0.550796834143564
468,-0.3,-0.3,-0.2,100,1,1.08044590883241
468,-0.3,-0.3,-0.2,100,2,-0.12408303478089
469,-0.3,-0.3,-0.2,100,1,1.78689479851545
469,-0.3,-0.3,-0.2,100,2,2.64463725698899
470,-0.3,-0.3,-0.2,100,1,2.44259261020064
470,-0.3,-0.3,-0.2,100,2,0.450305478723592
471,-0.3,-0.3,-0.2,100,1,1.97916554330123
471,-0.3,-0.3,-0.2,100,2,1.35611007689339
472,-0.3,-0.3,-0.2,100,1,1.3010429003876
472,-0.3,-0.3,-0.2,100,2,0.96027164356135
473,-0.3,-0.3,-0.2,100,1,2.5054781186104
473,-0.3,-0.3,-0.2,100,2,0.139015427833861
474,-0.3,-0.3,-0.2,100,1,2.34574257248671
474,-0.3,-0.3,-0.2,100,2,1.03690158758048
475,-0.3,-0.3,-0.2,100,1,2.14309426492348
475,-0.3,-0.3,-0.2,100,2,-0.175150740030575
476,-0.3,-0.3,-0.2,100,1,2.26649251629468
476,-0.3,-0.3,-0.2,100,2,-1.59197435963715
477,-0.3,-0.3,-0.2,100,1,1.64892669832282
477,-0.3,-0.3,-0.2,100,2,0.946111149026397
478,-0.3,-0.3,-0.2,100,1,1.85683958907881
478,-0.3,-0.3,-0.2,100,2,1.30510736415176
479,-0.3,-0.3,-0.2,100,1,2.29766324332514
